"Date","Campaign_ID","Campaign_Type","Target_Audience","Duration","Channel_Used","Impressions","Clicks","Leads","Conversions","Revenue","Acquisition_Cost","Customer_Segment","website_visits","Indian_Cities","CTR","Conversion_Rate","Website_Conversion_Rate","ROAS","CPL","CPC","Cost_Per_Conversion","Profit","ROI"
"27-03-2025","NY-CMP-21543","Email","Tier 2 City Customers","29","Instagram, Email, Google","17272","1351","782","374","216172.00","280.31","College Students","17998","Varanasi","7.821908290","27.683197631","2.078008667","771.189040704933823267","0.358452685","0.207483345","0.749491978","215891.69","77018.904070493382326709"
"27-03-2025","NY-CMP-21728","Paid Ads","Tier 2 City Customers","24","Instagram","44736","6032","3075","962","602212.00","128.12","Tier 2 City Customers","6517","Siliguri","13.483547925","15.948275862","14.761393279","4700.374648766781142678","0.041665040","0.021240053","0.133180873","602083.88","469937.464876678114267873"
"27-03-2025","NY-CMP-21779","Social Media","College Students","17","Google, YouTube","62225","4122","1409","1021","709595.00","258.05","Working Women","10758","Kalyan","6.624347127","24.769529354","9.490611637","2749.835303235807014144","0.183144073","0.062603105","0.252742409","709336.95","274883.530323580701414454"
"27-03-2025","NY-CMP-22156","Social Media","Tier 2 City Customers","13","Email","47361","1835","521","252","64512.00","407.65","Working Women","16391","Chennai","3.874495893","13.732970027","1.537429076","158.253403655096283576","0.782437619","0.222152588","1.617658730","64104.35","15725.340365509628357659"
"27-03-2025","NY-CMP-22278","Email","College Students","30","Instagram","84160","12426","6286","4538","1229798.00","57.14","Tier 2 City Customers","15530","Surat","14.764733840","36.520199581","29.220862846","21522.54112705635281764","0.009090041","0.004598422","0.012591449","1229740.86","2152154.112705635281764088"
"27-03-2025","NY-CMP-22392","Influencer","Premium Shoppers","25","Instagram","89570","9444","2601","861","315126.00","206.55","Working Women","7856","Aligarh","10.543708831","9.116899618","10.959775967","1525.664488017429193899","0.079411764","0.021871029","0.239895470","314919.45","152466.448801742919389978"
"27-03-2025","NY-CMP-23241","SEO","College Students","5","Email, Facebook","29530","2179","601","470","162620.00","195.80","Premium Shoppers","15194","Tiruppur","7.378936674","21.569527306","3.093326313","830.541368743615934627","0.325790349","0.089857732","0.416595744","162424.20","82954.136874361593462717"
"27-03-2025","NY-CMP-23775","Paid Ads","Working Women","11","WhatsApp, Google","56269","1192","692","214","115988.00","472.78","Working Women","18390","Kolhapur","2.118395564","17.953020134","1.163675910","245.331866830238165743","0.683208092","0.396627516","2.209252336","115515.22","24433.186683023816574305"
"27-03-2025","NY-CMP-24045","Social Media","Youth","21","WhatsApp, Email","16053","1766","859","606","177558.00","297.84","Premium Shoppers","6586","Mangalore","11.001058992","34.314835787","9.201336167","596.152296535052377115","0.346728754","0.168652321","0.491485148","177260.16","59515.229653505237711522"
"27-03-2025","NY-CMP-24864","Paid Ads","Working Women","30","Instagram","45426","3210","1624","1036","651644.00","180.44","Premium Shoppers","10867","Bhilai","7.066437722","32.274143302","9.533449894","3611.416537353136776767","0.111108374","0.056211838","0.174169884","651463.56","361041.653735313677676790"
"27-03-2025","NY-CMP-24867","Influencer","Working Women","19","Google, WhatsApp","90092","5291","2036","1329","415977.00","61.51","Working Women","14153","Nanded","5.872885494","25.118125118","9.390235285","6762.754023735977889774","0.030211198","0.011625401","0.046282919","415915.49","676175.402373597788977402"
"27-03-2025","NY-CMP-25206","SEO","Tier 2 City Customers","21","WhatsApp, Google, Facebook","25432","2336","1036","765","525555.00","150.04","Premium Shoppers","15226","Tirunelveli","9.185278389","32.748287671","5.024300538","3502.765929085577179418","0.144826254","0.064229452","0.196130718","525404.96","350176.592908557717941882"
"27-03-2025","NY-CMP-25372","SEO","Youth","7","Google, Email, WhatsApp","66525","8060","3501","2520","637560.00","26.28","Premium Shoppers","14497","Erode","12.115745960","31.265508684","17.382906808","24260.27397260273972602","0.007506426","0.003260545","0.010428571","637533.72","2425927.397260273972602739"
"27-03-2025","NY-CMP-25689","Social Media","Tier 2 City Customers","6","Email, YouTube","53962","5391","1573","669","492384.00","439.84","Working Women","4818","Amritsar","9.990363589","12.409571508","13.885429638","1119.461622408148417606","0.279618563","0.081587831","0.657458893","491944.16","111846.162240814841760640"
"27-03-2025","NY-CMP-26094","Email","Tier 2 City Customers","30","WhatsApp, Email, YouTube","21717","690","293","187","126225.00","322.31","Youth","12944","Chandigarh","3.177234424","27.101449275","1.444684796","391.626074276317830659","1.100034129","0.467115942","1.723582887","125902.69","39062.607427631783065992"
"27-03-2025","NY-CMP-26540","Influencer","Working Women","30","YouTube, Google","63742","8714","4442","3008","1215232.00","42.57","Youth","17160","Madurai","13.670735151","34.519164562","17.529137529","28546.67606295513272257","0.009583520","0.004885242","0.014152260","1215189.43","2854567.606295513272257458"
"27-03-2025","NY-CMP-26786","Email","Youth","16","Facebook, Google, YouTube","70722","4386","2525","1030","536630.00","190.02","Premium Shoppers","9081","Gwalior","6.201747688","23.483812129","11.342363175","2824.071150405220503104","0.075255445","0.043324213","0.184485436","536439.98","282307.115040522050310493"
"27-03-2025","NY-CMP-27119","Paid Ads","Tier 2 City Customers","12","Instagram","53759","6724","3472","2153","493037.00","89.22","Youth","19738","Siliguri","12.507673133","32.019631171","10.907893403","5526.081596054696256444","0.025697004","0.013268887","0.041439851","492947.78","552508.159605469625644474"
"27-03-2025","NY-CMP-27493","SEO","College Students","23","Instagram","75250","3778","2053","725","558975.00","383.97","Premium Shoppers","11130","Bhubaneswar","5.020598006","19.190047644","6.513926325","1455.777795140245331666","0.187028738","0.101633139","0.529613793","558591.03","145477.779514024533166653"
"27-03-2025","NY-CMP-27531","Social Media","Working Women","8","YouTube, Instagram, Email","11215","225","120","91","59423.00","3018.74","Premium Shoppers","12517","Siliguri","2.006241640","40.444444444","0.727011264","19.684702889284933449","25.156166666","13.416622222","33.172967032","56404.26","1868.470288928493344905"
"27-03-2025","NY-CMP-27924","Influencer","College Students","25","WhatsApp, YouTube","46064","4097","1166","404","227048.00","539.32","Youth","10298","Kolkata","8.894147273","9.860873810","3.923091862","420.989394051768894163","0.462538593","0.131637783","1.334950495","226508.68","41998.939405176889416302"
"27-03-2025","NY-CMP-27965","Social Media","Tier 2 City Customers","17","Google, Facebook","46528","3956","1183","717","271743.00","296.54","College Students","13636","Indore","8.502407152","18.124368048","5.258140217","916.378903351992985769","0.250667793","0.074959555","0.413584379","271446.46","91537.890335199298576920"
"27-03-2025","NY-CMP-28186","Influencer","Youth","5","Facebook","78319","11130","5807","1760","1170400.00","120.46","Premium Shoppers","19957","Kanpur","14.211110969","15.813117699","8.818960765","9716.088328075709779179","0.020743929","0.010823000","0.068443181","1170279.54","971508.832807570977917981"
"27-03-2025","NY-CMP-29152","Social Media","Working Women","20","YouTube","24697","572","167","70","29680.00","3508.90","College Students","10830","Jhansi","2.316070777","12.237762237","0.646352723","8.458491265068824987","21.011377245","6.134440559","50.127142857","26171.10","745.849126506882498788"
"27-03-2025","NY-CMP-29156","SEO","College Students","15","YouTube, WhatsApp, Email","75155","2394","914","522","116406.00","391.74","Youth","5382","Bikaner","3.185416805","21.804511278","9.698996655","297.151171695512329606","0.428599562","0.163634085","0.750459770","116014.26","29615.117169551232960637"
"27-03-2025","NY-CMP-29649","Paid Ads","Working Women","17","Instagram, Email","37945","882","294","163","51182.00","1640.60","Premium Shoppers","8547","Lucknow","2.324416919","18.480725623","1.907101907","31.197123003779105205","5.580272108","1.860090702","10.065030674","49541.40","3019.712300377910520541"
"27-03-2025","NY-CMP-29728","Social Media","Tier 2 City Customers","5","Google, YouTube, Email","71159","4945","2006","1022","690872.00","223.88","Working Women","4552","Gwalior","6.949226380","20.667340748","22.451669595","3085.903162408433089154","0.111605184","0.045274014","0.219060665","690648.12","308490.316240843308915490"
"27-03-2025","NY-CMP-29874","Social Media","Premium Shoppers","21","WhatsApp, Facebook","42802","4961","1802","1009","215926.00","175.35","Tier 2 City Customers","8724","Kota","11.590579879","20.338641402","11.565795506","1231.400057028799543769","0.097308546","0.035345696","0.173785926","215750.65","123040.005702879954376960"
"27-03-2025","NY-CMP-30153","Paid Ads","College Students","13","Google, WhatsApp, Email","79855","11057","2517","756","273672.00","389.68","Tier 2 City Customers","13811","Aurangabad","13.846346503","6.837297639","5.473897617","702.299322521042907000","0.154819229","0.035242832","0.515449735","273282.32","70129.932252104290700061"
"27-03-2025","NY-CMP-30265","Influencer","College Students","7","Email","52654","4396","2052","694","490658.00","156.74","Working Women","7402","Dhanbad","8.348843392","15.787079162","9.375844366","3130.394283526859767768","0.076384015","0.035655141","0.225850144","490501.26","312939.428352685976776827"
"27-03-2025","NY-CMP-30306","SEO","College Students","30","YouTube, Email, Instagram","18349","1155","349","198","55242.00","998.23","Youth","3486","Lucknow","6.294620960","17.142857142","5.679862306","55.339951714534726465","2.860257879","0.864268398","5.041565656","54243.77","5433.995171453472646584"
"27-03-2025","NY-CMP-30354","SEO","College Students","29","Instagram, Email","49431","4198","1307","534","184764.00","128.02","Premium Shoppers","5685","Bikaner","8.492646315","12.720343020","9.393139841","1443.243243243243243243","0.097949502","0.030495474","0.239737827","184635.98","144224.324324324324324324"
"27-03-2025","NY-CMP-30545","Social Media","Tier 2 City Customers","20","Instagram, Google, Facebook","87291","8246","3649","2646","769986.00","106.11","Youth","2148","Srinagar","9.446563792","32.088285229","123.184357541","7256.488549618320610687","0.029079199","0.012868057","0.040102040","769879.89","725548.854961832061068702"
"27-03-2025","NY-CMP-31069","Email","College Students","22","YouTube, Facebook, Email","43544","3344","1570","1189","675352.00","53.93","Tier 2 City Customers","19508","Kota","7.679588462","35.556220095","6.094935411","12522.75171518635267939","0.034350318","0.016127392","0.045357443","675298.07","1252175.171518635267939922"
"27-03-2025","NY-CMP-31349","Influencer","Tier 2 City Customers","23","Email","28851","2976","734","365","143810.00","818.30","Working Women","330","Indore","10.315067068","12.264784946","110.606060606","175.742392765489429304","1.114850136","0.274966397","2.241917808","142991.70","17474.239276548942930465"
"27-03-2025","NY-CMP-31528","SEO","College Students","25","Google, Email","13966","766","299","203","48314.00","668.08","College Students","4611","Meerut","5.484748675","26.501305483","4.402515723","72.317686504610226320","2.234381270","0.872167101","3.291034482","47645.92","7131.768650461022632020"
"27-03-2025","NY-CMP-32461","Email","Premium Shoppers","9","YouTube, Google, Instagram","18322","2623","1470","456","315552.00","420.57","Working Women","3944","Chennai","14.316122694","17.384674037","11.561866125","750.296026820743276981","0.286102040","0.160339306","0.922302631","315131.43","74929.602682074327698123"
"27-03-2025","NY-CMP-33156","Social Media","College Students","5","Email","15401","381","133","62","41850.00","4814.76","College Students","2592","Meerut","2.473865333","16.272965879","2.391975308","8.692022032250828701","36.201203007","12.637165354","77.657419354","37035.24","769.202203225082870174"
"27-03-2025","NY-CMP-33344","Social Media","Working Women","22","YouTube, WhatsApp, Facebook","25958","1143","347","220","134420.00","1158.61","Working Women","10236","Jamshedpur","4.403266815","19.247594050","2.149277061","116.018332311994545187","3.338933717","1.013657042","5.266409090","133261.39","11501.833231199454518776"
"27-03-2025","NY-CMP-33354","Social Media","Tier 2 City Customers","20","Facebook","32727","1719","852","521","174535.00","458.50","College Students","15573","Mysore","5.252543771","30.308318789","3.345533936","380.665212649945474372","0.538145539","0.266724840","0.880038387","174076.50","37966.521264994547437295"
"27-03-2025","NY-CMP-33469","Email","College Students","15","YouTube","17511","698","346","262","164012.00","931.63","Premium Shoppers","7400","Visakhapatnam","3.986065901","37.535816618","3.540540540","176.048431244163455449","2.692572254","1.334713467","3.555839694","163080.37","17504.843124416345544905"
"27-03-2025","NY-CMP-33670","SEO","Youth","9","YouTube","22520","962","544","360","174240.00","408.31","College Students","15184","Kanpur","4.271758436","37.422037422","2.370916754","426.734588915284955058","0.750569852","0.424438669","1.134194444","173831.69","42573.458891528495505865"
"27-03-2025","NY-CMP-33790","Social Media","College Students","15","Instagram, WhatsApp, Google","60529","6607","2731","1789","973216.00","121.76","Youth","338","Noida","10.915428967","27.077342212","529.289940828","7992.904073587385019710","0.044584401","0.018428939","0.068060368","973094.24","799190.407358738501971090"
"27-03-2025","NY-CMP-34203","Social Media","Tier 2 City Customers","8","YouTube, Instagram","52618","6439","3809","2256","593328.00","91.89","Working Women","18821","Warangal","12.237257212","35.036496350","11.986610700","6456.937642833823049298","0.024124442","0.014270849","0.040731382","593236.11","645593.764283382304929807"
"27-03-2025","NY-CMP-34621","Social Media","Tier 2 City Customers","7","YouTube, Facebook, Instagram","79477","9534","4691","2172","484356.00","54.38","College Students","4712","Ujjain","11.995923348","22.781623662","46.095076400","8906.877528503126149319","0.011592410","0.005703796","0.025036832","484301.62","890587.752850312614931960"
"27-03-2025","NY-CMP-35066","Social Media","Youth","25","WhatsApp, YouTube, Email","10643","1559","779","354","150096.00","302.50","Premium Shoppers","6816","Raipur","14.648125528","22.706863373","5.193661971","496.185123966942148760","0.388318356","0.194034637","0.854519774","149793.50","49518.512396694214876033"
"27-03-2025","NY-CMP-35982","Email","Premium Shoppers","20","Facebook, Google","70873","4827","2308","1410","318660.00","163.96","Youth","7998","Amravati","6.810774201","29.210689869","17.629407351","1943.522810441571114906","0.071039861","0.033967267","0.116283687","318496.04","194252.281044157111490607"
"27-03-2025","NY-CMP-36014","Email","Premium Shoppers","9","Facebook, Instagram","92969","13599","3984","2676","1859820.00","25.34","Youth","8222","Kochi","14.627456463","19.677917493","32.546825589","73394.63299131807419100","0.006360441","0.001863372","0.009469357","1859794.66","7339363.299131807419100236"
"27-03-2025","NY-CMP-37868","SEO","Tier 2 City Customers","12","Instagram","98146","8370","3476","2191","1465779.00","66.96","Tier 2 City Customers","12546","Bhavnagar","8.528111181","26.176821983","17.463733460","21890.36738351254480286","0.019263521","0.008000000","0.030561387","1465712.04","2188936.738351254480286738"
"27-03-2025","NY-CMP-37881","Social Media","College Students","16","Instagram, Google","56063","2579","1340","943","663872.00","244.82","College Students","1338","Malegaon","4.600181938","36.564559906","70.478325859","2711.673882852708112082","0.182701492","0.094928266","0.259618239","663627.18","271067.388285270811208234"
"27-03-2025","NY-CMP-38013","Paid Ads","Tier 2 City Customers","25","YouTube","24421","1242","464","153","94401.00","1221.30","Tier 2 City Customers","2714","Siliguri","5.085786822","12.318840579","5.637435519","77.295504789977892409","2.632112068","0.983333333","7.982352941","93179.70","7629.550478997789240972"
"27-03-2025","NY-CMP-38354","Paid Ads","Premium Shoppers","12","Facebook, Email, Instagram","37250","5069","1312","1012","565708.00","274.21","Working Women","12590","Varanasi","13.608053691","19.964490037","8.038125496","2063.046570146967652529","0.209001524","0.054095482","0.270958498","565433.79","206204.657014696765252908"
"27-03-2025","NY-CMP-38916","Email","Working Women","26","Email, YouTube","16227","538","199","146","106580.00","810.32","Tier 2 City Customers","4468","Loni","3.315461884","27.137546468","3.267681289","131.528285121927139895","4.071959798","1.506171003","5.550136986","105769.68","13052.828512192713989534"
"27-03-2025","NY-CMP-39391","Influencer","Youth","24","Google, WhatsApp, Facebook","18641","1881","654","461","281671.00","314.49","Working Women","6843","Kolhapur","10.090660372","24.508240297","6.736811340","895.643740659480428630","0.480871559","0.167192982","0.682190889","281356.51","89464.374065948042863048"
"27-03-2025","NY-CMP-39776","SEO","Working Women","8","Email, WhatsApp","55948","2159","531","168","93408.00","928.17","Tier 2 City Customers","7530","Howrah","3.858940444","7.781380268","2.231075697","100.636736804680177122","1.747966101","0.429907364","5.524821428","92479.83","9963.673680468017712272"
"27-03-2025","NY-CMP-40330","Social Media","Working Women","18","Google, YouTube","57446","5091","2121","1139","644674.00","262.61","Working Women","14933","Tiruppur","8.862235838","22.372814771","7.627402397","2454.872244012033052815","0.123814238","0.051583186","0.230561896","644411.39","245387.224401203305281596"
"27-03-2025","NY-CMP-40658","SEO","Tier 2 City Customers","19","WhatsApp","81490","6895","3858","1345","837935.00","71.15","Tier 2 City Customers","5951","Guwahati","8.461160878","19.506889050","22.601243488","11777.02037947997189037","0.018442198","0.010319071","0.052899628","837863.85","1177602.037947997189037245"
"27-03-2025","NY-CMP-41134","Email","Youth","28","YouTube, Email, Google","86234","7063","3821","2942","1344494.00","52.10","Working Women","18476","Chandigarh","8.190504905","41.653688234","15.923360034","25806.02687140115163147","0.013635174","0.007376468","0.017709041","1344441.90","2580502.687140115163147792"
"27-03-2025","NY-CMP-41158","Email","Working Women","18","YouTube, Google","44077","5087","1302","760","417240.00","104.28","Working Women","2886","Siliguri","11.541166594","14.940043247","26.334026334","4001.150747986191024165","0.080092165","0.020499311","0.137210526","417135.72","400015.074798619102416570"
"27-03-2025","NY-CMP-41990","SEO","College Students","22","Email, Google","14855","1092","452","359","129958.00","503.12","Youth","5907","Akola","7.351060249","32.875457875","6.077535127","258.304181904913340753","1.113097345","0.460732600","1.401448467","129454.88","25730.418190491334075369"
"27-03-2025","NY-CMP-42696","SEO","Premium Shoppers","26","Facebook","99053","3310","1819","1268","627660.00","162.14","College Students","16792","Ahmedabad","3.341645381","38.308157099","7.551214864","3871.099050203527815468","0.089136888","0.048984894","0.127870662","627497.86","387009.905020352781546811"
"27-03-2025","NY-CMP-42883","Influencer","Premium Shoppers","20","Instagram","39576","4347","2270","953","598484.00","87.85","Tier 2 City Customers","8167","Cuttack","10.983929654","21.923165401","11.668911473","6812.566875355719977233","0.038700440","0.020209339","0.092182581","598396.15","681156.687535571997723392"
"27-03-2025","NY-CMP-43098","Paid Ads","Working Women","5","Instagram","89617","10243","4655","2358","674388.00","23.07","College Students","14158","Ujjain","11.429751051","23.020599433","16.654894759","29232.24967490247074122","0.004955961","0.002252269","0.009783715","674364.93","2923124.967490247074122236"
"27-03-2025","NY-CMP-43581","Paid Ads","Premium Shoppers","25","YouTube, Instagram","43241","3028","1148","449","335403.00","595.97","Youth","9813","Vijayawada","7.002613260","14.828269484","4.575563028","562.785039515411849589","0.519137630","0.196819682","1.327327394","334807.03","56178.503951541184958974"
"27-03-2025","NY-CMP-44645","Email","Tier 2 City Customers","8","Email, Instagram","17687","692","374","282","83472.00","956.76","Working Women","6252","Gurgaon","3.912478091","40.751445086","4.510556621","87.244450018813495547","2.558181818","1.382601156","3.392765957","82515.24","8624.445001881349554747"
"27-03-2025","NY-CMP-44647","Social Media","Youth","19","Facebook, Instagram, Google","49332","1601","526","181","142809.00","1315.17","Premium Shoppers","19307","Belgaum","3.245357982","11.305434103","0.937483814","108.585962271037204315","2.500323193","0.821467832","7.266132596","141493.83","10758.596227103720431579"
"27-03-2025","NY-CMP-45957","Influencer","College Students","11","Instagram","93447","2853","1599","1213","627121.00","159.96","Tier 2 City Customers","18306","Rajkot","3.053067514","42.516649141","6.626242761","3920.486371592898224556","0.100037523","0.056067297","0.131871393","626961.04","391948.637159289822455613"
"27-03-2025","NY-CMP-46467","Influencer","Working Women","15","WhatsApp, Facebook","45087","1815","899","707","362691.00","275.06","College Students","14282","Surat","4.025550602","38.953168044","4.950287074","1318.588671562568166945","0.305962180","0.151548209","0.389052333","362415.94","131758.867156256816694539"
"27-03-2025","NY-CMP-46842","Email","Premium Shoppers","9","WhatsApp","63209","7986","2518","1828","1323472.00","38.08","Tier 2 City Customers","17611","Rajkot","12.634276764","22.890057600","10.379876213","34755.04201680672268907","0.015123113","0.004768344","0.020831509","1323433.92","3475404.201680672268907563"
"27-03-2025","NY-CMP-46881","Email","Youth","21","Instagram, WhatsApp, Google","42315","1830","666","211","98115.00","1016.48","Premium Shoppers","15096","Erode","4.324707550","11.530054644","1.397721250","96.524279867779002046","1.526246246","0.555453551","4.817440758","97098.52","9552.427986777900204627"
"27-03-2025","NY-CMP-46885","Influencer","Youth","8","Google, Instagram, YouTube","88955","3094","1678","548","283864.00","158.18","Working Women","2274","Nanded","3.478163116","17.711700064","24.098504837","1794.563155898343659122","0.094266984","0.051124757","0.288649635","283705.82","179356.315589834365912251"
"27-03-2025","NY-CMP-46928","Influencer","Working Women","16","Facebook, Email, Google","11143","242","117","79","30257.00","1053.46","College Students","4783","Mumbai","2.171767028","32.644628099","1.651683044","28.721546143185313158","9.003931623","4.353140495","13.334936708","29203.54","2772.154614318531315854"
"27-03-2025","NY-CMP-47012","Paid Ads","Working Women","8","WhatsApp","39915","3298","1283","818","649492.00","249.50","Tier 2 City Customers","19662","Bangalore","8.262557935","24.802910855","4.160309225","2603.174348697394789579","0.194466095","0.075651910","0.305012224","649242.50","260217.434869739478957915"
"27-03-2025","NY-CMP-47442","Influencer","Tier 2 City Customers","30","Google","91664","2206","644","271","63143.00","668.01","Premium Shoppers","5177","Howrah","2.406615465","12.284678150","5.234691906","94.524034071346237331","1.037282608","0.302815049","2.464981549","62474.99","9352.403407134623733177"
"27-03-2025","NY-CMP-47703","Social Media","College Students","17","WhatsApp, Facebook","29519","2340","499","274","56444.00","981.42","Youth","571","Guwahati","7.927097801","11.709401709","47.985989492","57.512583807136597990","1.966773547","0.419410256","3.581824817","55462.58","5651.258380713659799066"
"27-03-2025","NY-CMP-47842","SEO","Youth","18","YouTube","54136","2731","1623","654","464340.00","131.23","Youth","498","Bhilai","5.044702231","23.947272061","131.325301204","3538.367751276384972948","0.080856438","0.048051995","0.200657492","464208.77","353736.775127638497294825"
"27-03-2025","NY-CMP-48938","Social Media","Working Women","28","WhatsApp, Facebook","94632","5244","1489","882","305172.00","290.35","College Students","12065","Mangalore","5.541465888","16.819221967","7.310401989","1051.048734286206302738","0.194996642","0.055368039","0.329195011","304881.65","105004.873428620630273807"
"27-03-2025","NY-CMP-50016","Social Media","Premium Shoppers","11","Instagram, Google, WhatsApp","48651","7203","1649","1038","728676.00","96.99","College Students","5827","Jaipur","14.805451069","14.410662224","17.813626222","7512.898236931642437364","0.058817465","0.013465222","0.093439306","728579.01","751189.823693164243736467"
"27-03-2025","NY-CMP-50167","SEO","Working Women","15","Email, WhatsApp","44419","1166","692","477","147393.00","438.71","Premium Shoppers","6268","Jaipur","2.625002814","40.909090909","7.610082961","335.969091199197647648","0.633973988","0.376252144","0.919727463","146954.29","33496.909119919764764878"
"27-03-2025","NY-CMP-50283","Social Media","Premium Shoppers","11","Facebook, Instagram, YouTube","91551","10682","3544","2580","1710540.00","87.72","Tier 2 City Customers","17267","Varanasi","11.667813568","24.152780378","14.941796490","19500.00000000000000000","0.024751693","0.008211945","0.034000000","1710452.28","1949900.000000000000000000"
"27-03-2025","NY-CMP-50552","Paid Ads","Tier 2 City Customers","17","Email, YouTube, Facebook","94768","13757","6407","3667","2563233.00","44.37","College Students","18336","Gurgaon","14.516503461","26.655520825","19.998909249","57769.50642325895875591","0.006925238","0.003225267","0.012099809","2563188.63","5776850.642325895875591615"
"27-03-2025","NY-CMP-51926","SEO","Working Women","29","Email","23140","2850","1555","787","467478.00","73.24","Working Women","10768","Jamshedpur","12.316335350","27.614035087","7.308692421","6382.823593664664117968","0.047099678","0.025698245","0.093062261","467404.76","638182.359366466411796832"
"27-03-2025","NY-CMP-52108","Social Media","Working Women","20","WhatsApp","92218","8585","1773","835","410820.00","208.29","Youth","8354","Bangalore","9.309462360","9.726266744","9.995211874","1972.346248019588074319","0.117478849","0.024262085","0.249449101","410611.71","197134.624801958807431945"
"27-03-2025","NY-CMP-52480","Influencer","Youth","26","YouTube, WhatsApp, Email","66637","2787","944","628","492352.00","428.60","Premium Shoppers","15677","Vadodara","4.182361150","22.533189809","4.005868469","1148.744750349976668222","0.454025423","0.153785432","0.682484076","491923.40","114774.475034997666822211"
"27-03-2025","NY-CMP-52570","Influencer","Working Women","26","Facebook, WhatsApp","90540","11218","6581","4355","2068625.00","49.20","Working Women","2317","Dehradun","12.390103821","38.821536815","187.958567112","42045.22357723577235772","0.007476067","0.004385808","0.011297359","2068575.80","4204422.357723577235772357"
"27-03-2025","NY-CMP-52771","SEO","Premium Shoppers","6","Facebook","96608","5420","2580","1928","873384.00","142.89","Tier 2 City Customers","17748","Jodhpur","5.610301424","35.571955719","10.863195853","6112.282175099727062775","0.055383720","0.026363468","0.074113070","873241.11","611128.217509972706277556"
"27-03-2025","NY-CMP-53616","Paid Ads","Premium Shoppers","28","Facebook","46063","2914","672","313","87327.00","921.25","Premium Shoppers","3024","Firozabad","6.326118576","10.741249142","10.350529100","94.791858887381275440","1.370907738","0.316146190","2.943290734","86405.75","9379.185888738127544097"
"27-03-2025","NY-CMP-54115","Email","Tier 2 City Customers","24","YouTube","39537","2925","971","456","165984.00","293.82","Working Women","10469","Ambattur","7.398133394","15.589743589","4.355716878","564.917296303859505819","0.302595262","0.100451282","0.644342105","165690.18","56391.729630385950581988"
"27-03-2025","NY-CMP-54210","Email","Premium Shoppers","11","Instagram, Email, WhatsApp","25012","1689","620","351","169884.00","367.56","Working Women","7406","Surat","6.752758675","20.781527531","4.739400486","462.193927522037218413","0.592838709","0.217619893","1.047179487","169516.44","46119.392752203721841332"
"27-03-2025","NY-CMP-54372","Paid Ads","College Students","30","Google, Email","47763","1162","572","315","211365.00","432.19","Premium Shoppers","11826","Bikaner","2.432845508","27.108433734","2.663622526","489.055739373886485110","0.755576923","0.371936316","1.372031746","210932.81","48805.573937388648511071"
"27-03-2025","NY-CMP-54545","Paid Ads","Premium Shoppers","12","Google, YouTube, Email","59801","6515","3509","2074","750788.00","24.36","College Students","14264","Howrah","10.894466647","31.834228702","14.540100953","30820.52545155993431855","0.006942148","0.003739063","0.011745419","750763.64","3081952.545155993431855500"
"27-03-2025","NY-CMP-55596","Influencer","Tier 2 City Customers","19","Google, WhatsApp","48506","5996","3066","1444","815860.00","51.18","College Students","18763","Bhavnagar","12.361357357","24.082721814","7.695997441","15940.99257522469714732","0.016692759","0.008535690","0.035443213","815808.82","1593999.257522469714732317"
"27-03-2025","NY-CMP-55641","Paid Ads","Working Women","18","Google","24022","1436","342","254","83312.00","357.77","Working Women","5769","Hyderabad","5.977853634","17.688022284","4.402842780","232.864689605053526008","1.046111111","0.249143454","1.408543307","82954.23","23186.468960505352600832"
"27-03-2025","NY-CMP-55663","Email","Tier 2 City Customers","27","Instagram, Google, Email","54627","3060","939","721","346080.00","102.17","Tier 2 City Customers","8713","Ambattur","5.601625569","23.562091503","8.274991392","3387.295683664480767348","0.108807241","0.033388888","0.141705963","345977.83","338629.568366448076734853"
"27-03-2025","NY-CMP-55675","Influencer","Premium Shoppers","30","YouTube, Google, Facebook","94744","11819","5634","3705","2360085.00","29.61","Premium Shoppers","3177","Guwahati","12.474668580","31.347829765","116.619452313","79705.67375886524822695","0.005255591","0.002505288","0.007991902","2360055.39","7970467.375886524822695035"
"27-03-2025","NY-CMP-55855","Email","Working Women","16","Facebook, Email","60394","1595","800","568","450424.00","254.66","Premium Shoppers","7771","Akola","2.640990826","35.611285266","7.309226611","1768.726930024346187072","0.318325000","0.159661442","0.448345070","450169.34","176772.693002434618707296"
"27-03-2025","NY-CMP-56260","Influencer","College Students","25","WhatsApp, Instagram","44487","3836","1931","1052","212504.00","118.09","Working Women","8713","Gulbarga","8.622743722","27.424400417","12.073912544","1799.508849182826657634","0.061154842","0.030784671","0.112252851","212385.91","179850.884918282665763400"
"27-03-2025","NY-CMP-56261","SEO","Tier 2 City Customers","10","YouTube, WhatsApp, Instagram","99961","6280","1314","421","160401.00","506.99","Tier 2 City Customers","6733","Mysore","6.282450155","6.703821656","6.252784791","316.379021282471054655","0.385837138","0.080730891","1.204251781","159894.01","31537.902128247105465591"
"28-03-2025","NY-CMP-2189","SEO","Working Women","21","Email, WhatsApp","70506","3061","1085","374","133518.00","610.61","Premium Shoppers","1352","Amritsar","4.341474484","12.218229336","27.662721893","218.663303909205548549","0.562774193","0.199480561","1.632647058","132907.39","21766.330390920554854981"
"28-03-2025","NY-CMP-2534","SEO","Premium Shoppers","14","Facebook, Google","63344","6458","3152","2443","1903097.00","31.94","College Students","9227","Ahmedabad","10.195125031","37.829049241","26.476644629","59583.50031308703819661","0.010133248","0.004945803","0.013074089","1903065.06","5958250.031308703819661865"
